Age,Academic Performance (GPA),Study Hours Per Week,Social_Media_Usage_per_week,Sleep Duration (Hours per night),Physical Exercise (Hours per week),Family Support,Financial Stress,Peer Pressure,Relationship Stress,Counseling Attendance,Diet Quality,Cognitive Distortions,Family Mental Health History,Medical Condition,Substance Use,Gender_Female,Gender_Male,Gender_Other,Stress_Ratio,Stress Level Category
19,1,40,0,7,9,1,1,2,4,1,3,3,1,0,1,0,1,0,0.9999900000999989,Medium
30,4,5,49,11,6,4,3,3,4,0,1,2,1,0,5,1,0,0,0.7499981250046875,High
19,0,-9,42,6,5,2,5,5,4,1,5,5,1,0,5,0,0,1,2.4999875000625,Medium
18,0,32,49,7,9,1,5,1,1,1,3,2,0,1,1,0,0,0,4.999950000499995,Low
21,4,25,42,5,9,4,3,1,5,1,5,1,0,0,4,1,0,0,0.7499981250046875,Medium
21,2,29,49,5,0,4,1,4,2,1,2,3,0,1,5,0,1,0,0.24999937500156252,Low
27,0,53,7,10,2,3,2,2,4,1,4,4,1,0,4,0,0,0,0.6666644444518518,Low
18,4,33,7,10,5,3,2,1,1,1,4,1,1,1,3,0,0,0,0.6666644444518518,High
20,3,42,21,12,3,2,5,2,4,1,2,4,1,1,3,0,0,0,2.4999875000625,Low
25,3,50,56,10,8,4,4,5,3,1,2,3,0,1,3,1,0,0,0.9999975000062501,Low
23,1,12,0,9,10,2,1,1,3,1,4,3,1,0,5,1,0,0,0.49999750001249993,High
22,2,27,56,7,0,1,1,1,1,0,5,4,0,1,3,0,0,1,0.9999900000999989,Medium
18,0,26,14,4,7,1,5,1,2,1,2,1,1,0,1,0,0,0,4.999950000499995,Medium
25,1,19,7,9,7,2,5,2,4,0,5,5,1,0,1,1,0,0,2.4999875000625,Medium
29,2,38,49,4,0,3,4,5,5,0,2,2,0,1,2,0,1,0,1.3333288889037036,High
18,0,39,7,8,2,5,2,3,4,1,2,2,0,1,2,0,0,1,0.39999920000160005,Low
28,2,35,14,7,2,5,4,3,1,1,3,2,1,0,3,0,0,1,0.7999984000032001,Low
24,1,31,21,7,2,4,2,4,5,0,3,5,0,0,3,0,0,1,0.49999875000312505,High
23,1,41,28,9,4,4,3,3,1,0,2,4,0,0,3,0,0,1,0.7499981250046875,High
28,2,36,21,4,9,5,5,2,2,1,4,1,1,1,4,0,0,1,0.9999980000040001,Medium
25,4,25,49,8,4,4,2,4,2,1,5,1,0,1,1,0,0,1,0.49999875000312505,High
23,3,-4,21,10,10,1,5,4,5,1,2,2,0,0,2,0,0,0,4.999950000499995,High
20,2,35,21,12,8,4,3,5,2,1,3,5,0,1,2,0,0,0,0.7499981250046875,Low
30,2,21,35,12,3,3,1,5,5,1,5,1,0,1,3,0,0,0,0.3333322222259259,High
23,4,65,28,9,2,4,5,1,5,1,4,2,1,1,4,0,0,1,1.2499968750078125,Low
26,2,17,42,12,10,1,1,5,4,1,1,5,1,1,2,0,0,1,0.9999900000999989,High
28,2,46,21,9,7,3,2,3,2,0,1,3,1,1,4,0,0,1,0.6666644444518518,Medium
26,0,0,14,7,5,2,2,4,1,1,5,3,1,0,5,0,1,0,0.9999950000249999,Low
24,0,40,49,7,4,4,3,4,2,0,4,5,1,1,5,0,0,1,0.7499981250046875,High
26,4,9,42,11,4,4,5,3,1,1,4,1,0,1,3,0,0,1,1.2499968750078125,Medium
22,2,30,28,10,3,3,1,3,4,1,3,3,1,1,4,1,0,0,0.3333322222259259,High
28,1,6,42,4,8,1,4,2,2,0,4,5,1,0,2,0,0,0,3.9999600003999958,Medium
24,1,11,0,9,5,4,1,2,5,1,4,3,0,1,1,0,0,0,0.24999937500156252,High
26,0,-3,28,8,0,1,5,3,4,0,3,1,0,1,2,0,0,1,4.999950000499995,Medium
27,2,10,28,9,1,5,4,4,2,0,5,4,1,1,4,0,0,0,0.7999984000032001,High
28,4,13,35,7,7,2,1,4,4,0,5,3,1,1,2,1,0,0,0.49999750001249993,Low
28,2,32,21,4,1,3,5,3,1,1,4,5,0,0,1,1,0,0,1.6666611111296294,High
30,0,-5,56,11,6,5,4,3,2,0,3,2,0,1,4,0,0,0,0.7999984000032001,High
29,3,7,49,9,1,2,2,3,3,1,5,4,0,1,5,1,0,0,0.9999950000249999,Medium
24,3,36,14,11,8,1,4,1,4,1,3,4,1,0,3,0,0,0,3.9999600003999958,High
23,3,15,56,11,1,3,3,2,4,0,1,4,1,1,2,0,0,0,0.9999966666777778,Low
28,3,2,56,10,8,3,3,5,1,1,3,1,1,1,1,0,1,0,0.9999966666777778,High
29,0,24,42,9,3,1,3,5,2,1,2,3,0,1,5,0,0,1,2.9999700002999967,High
20,1,39,0,12,0,4,3,3,5,1,4,3,0,1,5,0,0,1,0.7499981250046875,Low
27,3,10,28,6,6,1,4,4,1,0,3,4,0,0,2,0,1,0,3.9999600003999958,Medium
23,1,12,28,7,4,1,3,1,2,0,3,3,0,0,3,0,1,0,2.9999700002999967,Low
28,4,27,49,6,5,1,4,5,2,0,5,1,0,1,2,0,1,0,3.9999600003999958,Low
24,2,2,56,6,7,4,2,3,2,1,3,5,0,1,2,0,1,0,0.49999875000312505,High
28,1,18,0,8,2,2,5,1,2,1,5,1,0,1,1,0,0,1,2.4999875000625,Medium
28,4,47,7,4,0,1,1,4,5,0,2,4,1,1,3,0,0,1,0.9999900000999989,High
25,0,-9,21,11,0,3,4,5,2,0,3,2,0,1,2,0,1,0,1.3333288889037036,Low
27,1,10,56,6,0,5,4,3,2,1,3,3,1,1,5,0,0,0,0.7999984000032001,Low
26,1,39,14,12,7,2,1,4,5,1,1,4,0,0,3,0,0,0,0.49999750001249993,Medium
21,3,40,56,12,10,1,2,4,5,1,5,5,0,1,1,0,1,0,1.9999800001999979,High
28,3,18,21,4,7,2,5,1,5,0,5,1,0,0,2,1,0,0,2.4999875000625,Low
22,0,38,14,6,10,4,5,5,1,0,4,3,0,1,5,0,0,1,1.2499968750078125,Medium
21,4,14,49,5,9,1,5,5,5,0,5,4,0,0,4,0,0,0,4.999950000499995,Medium
27,3,3,56,7,9,2,2,5,2,0,3,3,0,1,3,0,0,1,0.9999950000249999,Low
22,2,22,21,9,7,3,1,5,3,0,3,2,1,0,1,0,1,0,0.3333322222259259,Low
30,4,25,7,9,5,1,4,5,3,1,1,2,1,1,5,1,0,0,3.9999600003999958,Low
29,2,20,42,7,4,1,4,5,4,1,1,1,1,1,2,0,0,0,3.9999600003999958,Medium
21,3,31,56,10,2,3,4,2,2,0,1,1,1,1,3,0,0,0,1.3333288889037036,Medium
26,3,26,21,4,1,3,1,1,3,0,5,4,1,1,2,0,0,1,0.3333322222259259,Medium
18,0,68,28,7,7,1,5,4,1,1,5,1,1,0,3,0,0,0,4.999950000499995,High
26,0,-2,28,4,4,2,5,5,2,1,2,3,1,1,2,0,0,1,2.4999875000625,Medium
24,3,33,49,5,6,5,5,3,4,1,3,3,1,0,3,1,0,0,0.9999980000040001,Low
18,3,44,7,12,5,3,3,2,2,1,1,3,1,0,2,0,0,1,0.9999966666777778,High
24,2,23,56,8,9,5,2,5,4,1,2,5,1,0,2,1,0,0,0.39999920000160005,Low
20,2,17,7,8,5,5,1,5,5,1,3,2,1,0,1,0,0,0,0.19999960000080003,High
19,0,9,14,11,5,1,3,5,1,0,4,3,0,0,1,0,0,1,2.9999700002999967,High
23,2,15,42,12,5,2,1,5,5,1,2,4,1,1,2,1,0,0,0.49999750001249993,Medium
19,2,39,42,6,0,2,1,2,1,0,3,2,0,1,1,0,0,1,0.49999750001249993,Low
24,1,71,56,9,3,2,3,1,2,0,2,3,0,1,4,0,0,0,1.4999925000374998,Medium
28,4,2,21,9,0,3,1,3,3,0,2,5,1,0,5,0,0,0,0.3333322222259259,High
26,0,28,21,4,0,3,4,1,2,0,5,1,1,0,5,1,0,0,1.3333288889037036,High
26,0,65,0,4,10,4,3,5,1,0,2,4,0,0,5,0,1,0,0.7499981250046875,Low
23,3,33,21,6,7,5,2,5,1,1,4,3,1,0,4,0,0,1,0.39999920000160005,Medium
26,3,10,14,12,9,3,4,3,1,1,3,3,1,1,5,0,0,1,1.3333288889037036,Medium
22,3,32,14,11,9,4,3,2,4,0,3,1,1,1,5,1,0,0,0.7499981250046875,Low
21,3,-5,35,10,0,1,5,1,1,1,3,4,0,1,2,0,1,0,4.999950000499995,High
25,1,29,28,9,9,4,3,1,3,1,2,5,1,0,4,0,0,1,0.7499981250046875,Medium
19,0,30,56,7,6,2,5,2,3,0,1,1,1,1,3,0,0,0,2.4999875000625,Low
19,4,7,42,7,8,2,1,1,3,1,2,1,0,0,4,0,1,0,0.49999750001249993,Medium
26,0,17,7,9,3,4,4,2,2,1,3,5,0,0,3,0,0,1,0.9999975000062501,Medium
22,0,7,7,7,3,4,5,5,2,1,3,5,0,0,4,0,0,1,1.2499968750078125,High
25,2,40,0,7,6,2,2,5,2,0,4,5,1,0,5,0,1,0,0.9999950000249999,Low
23,0,25,21,12,10,1,3,2,5,1,5,5,0,0,5,1,0,0,2.9999700002999967,High
26,1,35,0,5,3,5,2,4,5,1,1,4,1,1,3,0,0,1,0.39999920000160005,Medium
27,3,17,14,9,6,1,5,5,5,0,5,1,1,0,1,0,1,0,4.999950000499995,High
20,0,57,14,9,5,3,4,2,1,1,3,3,1,0,3,0,0,0,1.3333288889037036,High
24,4,11,56,4,5,3,3,4,5,1,1,2,1,1,4,0,0,0,0.9999966666777778,Medium
27,2,3,49,9,6,5,4,3,4,0,2,3,1,0,1,1,0,0,0.7999984000032001,High
29,1,33,0,8,10,2,3,5,1,0,3,3,0,1,5,0,0,1,1.4999925000374998,Low
19,3,5,35,6,2,1,2,1,5,0,4,4,1,0,3,0,0,1,1.9999800001999979,Medium
30,1,24,35,9,7,2,4,1,3,1,2,3,0,1,4,0,0,1,1.9999900000499997,High
28,1,54,56,5,1,4,5,3,1,1,4,4,1,0,2,0,0,0,1.2499968750078125,High
25,4,43,0,12,4,5,1,2,1,0,5,4,1,0,3,0,0,0,0.19999960000080003,Medium
19,4,30,0,6,9,4,4,3,5,1,1,4,1,1,4,0,0,0,0.9999975000062501,High
19,1,36,14,5,5,1,3,5,4,1,3,3,0,0,4,0,0,0,2.9999700002999967,High
24,3,33,21,11,2,4,5,1,5,0,4,1,0,0,2,0,1,0,1.2499968750078125,Low
21,4,42,28,10,9,2,3,5,3,1,2,1,1,0,5,0,0,1,1.4999925000374998,Medium
19,0,15,0,6,4,5,4,2,1,0,1,4,0,0,2,0,0,1,0.7999984000032001,Medium
22,3,30,21,5,0,3,2,4,2,1,1,3,0,1,5,1,0,0,0.6666644444518518,Medium
25,4,27,7,12,7,3,3,5,4,0,1,4,0,0,5,0,0,1,0.9999966666777778,High
23,2,52,56,12,10,3,1,1,2,0,1,5,0,1,2,0,0,0,0.3333322222259259,High
30,1,17,28,10,3,5,5,3,1,1,3,4,0,0,3,1,0,0,0.9999980000040001,High
24,2,33,21,9,3,5,5,3,1,1,5,1,1,0,3,0,0,0,0.9999980000040001,Low
30,0,-3,21,6,5,4,1,2,1,0,2,1,1,1,5,0,0,0,0.24999937500156252,High
24,3,42,42,5,4,4,5,3,3,1,4,5,1,0,4,1,0,0,1.2499968750078125,Low
26,4,23,42,8,7,2,3,4,2,1,5,2,1,0,4,1,0,0,1.4999925000374998,High
28,4,43,56,5,0,5,1,5,4,1,1,2,1,1,2,0,1,0,0.19999960000080003,Medium
27,4,44,28,6,9,3,4,5,2,1,5,4,0,1,5,0,0,0,1.3333288889037036,High
20,0,5,28,11,3,3,2,2,5,1,1,2,1,1,2,0,0,0,0.6666644444518518,Medium
27,4,55,42,6,10,2,1,1,3,0,5,5,0,0,3,0,0,1,0.49999750001249993,Medium
20,2,22,35,10,8,2,2,4,1,0,3,5,0,1,3,0,0,0,0.9999950000249999,Medium
18,2,52,7,5,5,5,2,1,3,0,5,4,1,0,2,1,0,0,0.39999920000160005,High
23,4,57,56,5,3,3,4,5,2,1,3,3,0,1,2,1,0,0,1.3333288889037036,Medium
21,3,33,7,6,9,1,5,2,4,0,5,4,0,1,2,0,0,0,4.999950000499995,Medium
29,2,43,42,9,1,5,2,4,3,1,4,3,1,0,1,0,0,1,0.39999920000160005,High
24,0,18,49,12,6,1,1,5,5,1,3,3,1,1,3,0,0,1,0.9999900000999989,High
27,1,3,0,4,4,1,2,4,5,1,4,2,1,1,4,1,0,0,1.9999800001999979,Medium
25,4,28,56,10,10,1,4,3,3,0,2,5,0,0,5,1,0,0,3.9999600003999958,Medium
26,0,16,21,11,5,4,1,4,1,1,1,2,1,0,3,0,0,1,0.24999937500156252,High
18,4,54,28,5,2,1,1,3,4,1,1,3,0,1,2,0,0,0,0.9999900000999989,Medium
30,3,12,56,10,7,4,4,3,3,0,5,3,0,1,2,0,0,0,0.9999975000062501,Medium
26,2,5,0,12,10,4,5,1,3,1,4,3,0,1,1,0,0,0,1.2499968750078125,High
18,0,33,49,4,6,4,3,2,2,1,2,3,1,1,2,0,1,0,0.7499981250046875,High
19,2,16,7,10,10,5,5,5,3,1,4,2,1,1,5,0,0,1,0.9999980000040001,Low
19,2,54,35,6,5,5,4,5,3,0,3,1,0,0,4,0,1,0,0.7999984000032001,Low
29,4,29,28,7,0,4,4,1,3,0,3,5,1,1,3,1,0,0,0.9999975000062501,High
19,0,38,35,12,1,2,3,4,1,1,5,2,1,1,1,0,1,0,1.4999925000374998,Low
22,3,48,21,9,7,3,4,2,4,1,3,4,0,0,1,0,0,0,1.3333288889037036,Low
23,0,2,35,7,4,4,2,5,1,0,1,5,1,0,5,0,1,0,0.49999875000312505,High
26,4,53,28,9,2,1,4,2,2,0,4,4,0,0,3,0,0,1,3.9999600003999958,Low
21,0,39,14,4,0,1,5,5,5,1,5,4,0,0,1,1,0,0,4.999950000499995,Medium
24,2,14,35,4,5,3,1,5,4,1,5,3,0,0,1,0,0,0,0.3333322222259259,High
29,3,-11,7,6,3,5,2,2,1,1,2,5,0,1,3,0,0,0,0.39999920000160005,High
25,2,41,14,12,9,5,4,2,4,0,3,1,1,1,1,0,0,1,0.7999984000032001,Medium
25,0,38,35,12,4,2,4,2,2,0,2,5,1,1,1,0,0,1,1.9999900000499997,Medium
18,0,39,21,8,10,4,1,4,5,1,2,1,1,0,5,0,1,0,0.24999937500156252,Medium
27,0,25,49,11,7,4,2,3,4,1,5,2,0,0,5,0,1,0,0.49999875000312505,Medium
20,4,41,21,8,4,4,3,5,4,1,1,3,1,1,2,0,1,0,0.7499981250046875,High
26,3,50,35,5,3,2,5,5,5,1,4,1,1,0,1,0,1,0,2.4999875000625,Medium
23,3,5,42,12,7,1,4,2,1,1,2,4,1,0,1,1,0,0,3.9999600003999958,Low
26,2,47,21,11,4,4,3,1,5,1,3,1,1,1,2,0,0,0,0.7499981250046875,Low
27,2,60,21,7,7,4,4,5,3,0,4,4,1,1,1,0,1,0,0.9999975000062501,Low
18,1,19,49,12,0,4,2,5,3,0,1,1,1,0,4,0,1,0,0.49999875000312505,Medium
22,3,15,56,9,2,2,3,3,5,0,5,3,1,0,4,0,1,0,1.4999925000374998,High
22,1,49,35,5,3,2,1,3,4,0,5,3,1,1,4,0,0,0,0.49999750001249993,Medium
25,2,72,49,12,1,5,4,3,1,1,5,4,1,1,5,0,0,0,0.7999984000032001,Medium
24,2,30,21,11,5,1,2,3,1,0,1,4,1,0,1,0,0,0,1.9999800001999979,High
25,3,43,56,12,6,4,1,2,3,1,5,3,0,0,3,0,1,0,0.24999937500156252,Medium
21,1,21,56,6,9,3,5,3,3,1,3,1,1,0,2,0,1,0,1.6666611111296294,High
25,3,46,42,9,7,5,2,3,4,1,5,3,1,0,3,0,1,0,0.39999920000160005,Medium
21,3,19,14,5,9,2,2,3,4,1,4,5,0,0,4,0,0,1,0.9999950000249999,Medium
28,0,57,35,4,0,4,4,5,3,0,4,5,1,0,1,0,0,0,0.9999975000062501,High
18,1,41,14,8,10,3,5,5,3,1,2,2,0,1,5,0,0,0,1.6666611111296294,High
20,4,30,7,10,8,4,5,1,2,1,2,2,0,0,4,0,0,1,1.2499968750078125,Low
28,0,31,21,11,9,5,5,4,2,1,3,5,1,0,3,0,0,0,0.9999980000040001,Low
22,3,13,42,8,9,4,3,2,1,0,3,3,1,0,1,0,0,0,0.7499981250046875,Low
30,2,37,56,12,8,2,4,1,2,0,5,3,0,1,3,0,0,0,1.9999900000499997,Medium
24,4,41,0,7,5,2,3,4,5,0,2,3,0,0,1,0,0,0,1.4999925000374998,High
26,2,26,56,5,6,4,4,4,3,0,4,3,0,1,2,0,0,1,0.9999975000062501,Low
29,1,48,56,12,9,2,5,1,5,1,1,3,0,1,2,0,0,1,2.4999875000625,Medium
21,3,6,56,11,9,3,3,1,3,1,1,1,1,1,2,1,0,0,0.9999966666777778,Medium
29,4,46,7,9,2,1,1,2,3,0,1,5,0,0,5,0,0,1,0.9999900000999989,High
19,3,33,7,8,9,3,5,5,2,1,2,2,0,0,5,0,0,1,1.6666611111296294,High
30,2,38,0,6,8,3,1,3,5,0,2,5,0,0,1,0,0,1,0.3333322222259259,High
28,4,-16,7,8,6,1,2,3,3,1,1,2,0,0,4,0,0,0,1.9999800001999979,Medium
27,3,39,21,4,6,1,3,1,5,1,4,2,1,0,5,0,1,0,2.9999700002999967,Low
29,0,28,49,9,10,5,1,5,1,0,4,3,0,0,3,0,0,0,0.19999960000080003,High
30,3,70,21,11,10,1,2,2,1,0,3,3,1,1,4,1,0,0,1.9999800001999979,High
21,0,28,56,10,5,2,4,5,1,0,4,3,0,1,3,0,0,0,1.9999900000499997,High
23,1,17,21,11,5,2,4,3,3,1,5,4,1,0,3,0,1,0,1.9999900000499997,High
18,2,40,35,7,8,3,1,5,3,1,1,1,1,1,3,1,0,0,0.3333322222259259,High
23,4,56,14,7,9,4,2,3,3,0,2,5,0,1,2,0,0,1,0.49999875000312505,High
26,3,20,0,10,1,4,1,4,5,1,3,1,1,1,2,0,0,1,0.24999937500156252,Medium
18,4,24,7,10,5,3,5,2,2,1,1,2,0,1,3,1,0,0,1.6666611111296294,Low
20,2,19,21,6,7,4,4,1,3,1,5,2,1,0,2,0,0,1,0.9999975000062501,Medium
29,3,10,7,12,2,1,4,1,3,0,3,4,1,1,3,1,0,0,3.9999600003999958,High
25,4,54,21,12,1,1,5,4,4,1,3,2,1,0,1,0,0,0,4.999950000499995,Low
19,0,36,7,4,0,4,5,1,4,0,1,3,0,1,2,1,0,0,1.2499968750078125,High
21,2,23,28,7,1,3,2,5,2,0,1,1,0,1,4,0,1,0,0.6666644444518518,Low
29,4,35,56,5,6,2,3,3,1,0,3,3,1,0,1,0,0,1,1.4999925000374998,Medium
20,1,30,28,7,0,5,4,2,4,1,2,2,0,1,3,0,0,0,0.7999984000032001,Low
19,0,13,7,12,5,1,5,1,2,0,2,2,0,0,4,0,0,0,4.999950000499995,High
27,4,47,42,6,8,3,4,4,2,0,5,3,0,1,2,1,0,0,1.3333288889037036,Low
20,1,50,42,9,4,4,3,3,3,1,5,2,0,0,4,1,0,0,0.7499981250046875,Low
25,3,39,56,12,0,2,1,2,4,1,5,3,1,1,5,0,0,0,0.49999750001249993,High
24,0,-16,28,9,10,4,1,3,5,0,5,4,0,1,5,0,1,0,0.24999937500156252,Low
26,0,26,21,11,6,4,2,2,4,0,5,5,0,1,1,0,0,1,0.49999875000312505,Medium
27,3,26,7,6,9,2,1,2,1,1,3,5,0,0,2,0,0,1,0.49999750001249993,Low
24,0,-11,14,11,2,1,5,3,5,0,4,3,1,1,1,0,0,0,4.999950000499995,Medium
20,1,11,0,11,1,2,3,3,1,1,4,2,0,0,4,1,0,0,1.4999925000374998,Medium
18,3,7,28,4,2,1,3,1,5,0,4,2,0,0,1,0,1,0,2.9999700002999967,High
30,4,42,0,10,5,4,3,2,2,0,3,4,1,1,2,0,0,0,0.7499981250046875,Low
23,3,42,21,7,1,4,1,5,5,1,5,1,0,1,5,0,1,0,0.24999937500156252,High
30,4,13,49,6,8,3,3,5,1,0,2,1,0,0,2,1,0,0,0.9999966666777778,Medium
30,3,34,21,4,5,4,4,5,1,0,2,1,1,1,3,0,0,0,0.9999975000062501,High
20,2,34,14,9,1,4,4,3,4,0,1,4,1,0,5,1,0,0,0.9999975000062501,Low
18,2,23,21,10,3,2,4,1,4,1,2,4,1,1,2,0,0,1,1.9999900000499997,High
22,2,9,14,12,2,1,1,3,5,0,1,4,0,1,1,1,0,0,0.9999900000999989,High
24,1,8,7,6,7,4,2,4,4,1,1,4,0,1,3,0,1,0,0.49999875000312505,Low
18,2,34,28,11,6,3,5,1,4,1,1,2,1,0,1,1,0,0,1.6666611111296294,High
21,4,32,35,8,4,4,5,4,2,1,2,3,1,1,4,0,0,0,1.2499968750078125,High
25,0,-2,35,10,8,2,1,5,5,0,4,3,0,0,2,1,0,0,0.49999750001249993,Medium
26,3,10,28,10,8,1,2,5,4,0,1,5,0,1,5,0,0,1,1.9999800001999979,Medium
29,4,35,7,6,3,4,5,2,4,1,5,5,1,0,2,1,0,0,1.2499968750078125,Low
21,3,24,49,9,3,4,5,4,5,1,1,3,0,0,1,0,0,1,1.2499968750078125,High
22,0,22,0,12,8,1,3,5,2,1,4,4,0,1,4,1,0,0,2.9999700002999967,Low
27,3,34,28,10,6,2,3,4,2,1,3,3,1,1,3,0,0,1,1.4999925000374998,High
29,3,-4,0,12,9,2,5,3,1,1,1,2,1,1,1,0,1,0,2.4999875000625,Medium
25,2,-5,56,12,0,3,3,2,1,0,2,4,1,1,3,1,0,0,0.9999966666777778,Medium
30,1,10,14,12,5,1,2,4,1,0,2,5,1,1,4,0,0,1,1.9999800001999979,High
29,0,38,7,5,5,4,5,1,5,0,1,3,0,1,3,0,0,1,1.2499968750078125,High
19,3,41,35,12,10,5,3,5,2,1,2,1,0,1,2,0,0,0,0.5999988000024,Low
24,2,29,21,7,4,3,2,3,1,0,1,5,0,1,3,0,0,0,0.6666644444518518,Medium
26,2,34,49,9,4,3,4,2,4,1,5,1,1,0,4,0,0,0,1.3333288889037036,Low
29,4,-4,49,10,10,1,5,4,2,0,3,4,0,0,5,0,0,0,4.999950000499995,Medium
23,3,43,28,7,4,5,2,5,3,1,3,5,0,0,1,0,0,0,0.39999920000160005,Low
21,1,60,28,7,4,4,3,2,3,0,1,4,0,1,5,0,0,1,0.7499981250046875,High
19,2,25,42,5,8,1,1,1,5,1,3,4,0,1,1,0,0,1,0.9999900000999989,Low
23,4,35,0,8,7,4,2,3,1,0,4,2,0,0,4,0,1,0,0.49999875000312505,Medium
22,0,26,7,8,1,3,3,1,1,1,4,3,1,0,2,0,0,0,0.9999966666777778,High
29,4,9,7,5,0,3,5,3,4,1,5,5,0,0,2,0,0,0,1.6666611111296294,Low
24,1,8,42,4,6,4,4,5,4,0,2,4,1,0,2,0,1,0,0.9999975000062501,High
22,4,24,7,8,6,2,5,2,4,0,4,1,1,1,4,0,0,1,2.4999875000625,Low
27,4,26,42,8,2,4,5,3,1,0,4,2,1,0,5,0,0,1,1.2499968750078125,High
27,4,25,14,7,4,3,2,1,2,1,3,3,1,0,3,1,0,0,0.6666644444518518,High
19,1,35,35,5,9,2,4,1,2,1,5,5,1,0,4,0,0,1,1.9999900000499997,Medium
19,4,33,42,7,8,3,3,3,5,0,2,5,0,0,2,1,0,0,0.9999966666777778,Low
25,1,28,0,12,8,1,1,5,4,0,3,1,1,1,2,0,0,1,0.9999900000999989,High
23,1,30,49,7,5,3,3,4,5,0,4,1,0,1,1,0,0,1,0.9999966666777778,High
29,3,10,35,6,4,2,5,2,5,1,3,2,0,0,5,0,0,1,2.4999875000625,Low
21,4,0,21,8,9,4,3,3,1,1,2,5,1,1,5,0,0,1,0.7499981250046875,Low
23,3,37,42,9,9,5,1,4,4,0,2,4,1,1,4,0,1,0,0.19999960000080003,Medium
26,1,28,49,8,8,3,1,4,4,1,4,3,1,1,3,0,0,1,0.3333322222259259,High
28,1,7,42,4,7,5,5,1,1,0,2,5,1,0,5,0,0,0,0.9999980000040001,Low
25,3,44,42,5,5,4,2,4,3,0,4,4,1,1,2,1,0,0,0.49999875000312505,Low
21,1,7,35,11,7,4,4,4,4,0,4,3,1,0,4,1,0,0,0.9999975000062501,Low
20,1,30,35,8,10,4,1,1,5,0,3,3,0,1,1,0,0,1,0.24999937500156252,Medium
27,1,37,0,12,3,1,4,5,2,0,2,3,1,0,1,1,0,0,3.9999600003999958,Low
26,0,35,28,11,9,1,1,2,2,0,3,1,1,0,1,0,0,0,0.9999900000999989,High
27,3,62,0,7,0,5,1,3,5,0,5,2,1,0,1,0,0,0,0.19999960000080003,High
27,0,24,56,7,0,4,1,1,3,0,2,5,1,1,4,0,0,0,0.24999937500156252,High
27,1,16,21,9,4,2,5,5,2,1,2,5,0,0,1,0,0,0,2.4999875000625,High
24,0,36,49,4,9,3,3,1,3,0,4,2,0,0,3,0,0,0,0.9999966666777778,Medium
29,3,7,21,8,3,5,1,5,3,0,4,4,0,0,4,1,0,0,0.19999960000080003,Low
18,2,26,21,5,10,5,3,2,4,0,2,3,0,1,5,0,1,0,0.5999988000024,High
28,0,-1,7,4,2,2,3,1,2,1,2,5,1,0,2,0,0,0,1.4999925000374998,Medium
20,1,53,35,10,8,5,5,3,1,0,1,5,0,0,5,0,1,0,0.9999980000040001,High
27,3,47,56,10,0,2,4,5,1,1,1,1,0,0,5,0,1,0,1.9999900000499997,Medium
23,1,40,14,9,1,4,4,5,4,0,1,3,0,0,3,1,0,0,0.9999975000062501,Low
26,0,21,21,10,9,2,3,1,1,1,5,4,1,0,4,0,0,0,1.4999925000374998,Low
23,3,16,49,5,3,5,5,2,2,0,1,2,0,1,4,0,0,1,0.9999980000040001,Medium
26,4,66,7,4,2,2,4,1,3,0,3,5,0,1,4,0,0,1,1.9999900000499997,High
28,3,23,56,10,4,5,3,3,2,1,2,5,1,1,3,0,0,0,0.5999988000024,Low
27,0,29,42,12,1,2,2,5,5,0,4,5,0,1,1,0,1,0,0.9999950000249999,Medium
19,4,32,21,10,5,1,4,1,5,0,1,5,0,0,5,0,0,0,3.9999600003999958,Medium
30,0,15,7,6,0,5,2,3,4,1,2,4,1,0,3,0,0,0,0.39999920000160005,Low
22,3,29,42,4,7,5,2,1,1,1,5,3,0,0,4,0,0,1,0.39999920000160005,Medium
28,2,58,49,11,5,3,3,5,4,0,3,1,0,0,3,0,0,1,0.9999966666777778,Medium
22,2,32,56,11,0,2,4,5,5,1,4,3,0,1,4,0,0,0,1.9999900000499997,Medium
19,4,40,28,9,7,1,4,5,3,0,2,4,1,0,2,0,0,1,3.9999600003999958,Medium
22,0,-5,0,5,0,2,3,1,1,0,3,3,0,0,5,0,0,0,1.4999925000374998,High
29,2,36,21,11,0,1,1,5,5,0,1,3,0,0,2,0,0,1,0.9999900000999989,Medium
21,0,36,0,9,10,1,3,4,3,0,2,1,1,1,3,1,0,0,2.9999700002999967,Low
19,0,36,56,6,8,3,4,4,5,0,3,1,1,0,3,0,0,1,1.3333288889037036,Medium
18,2,30,0,4,6,3,2,5,4,0,3,1,1,0,4,0,1,0,0.6666644444518518,Medium
19,0,23,14,11,0,3,3,1,1,1,3,2,0,0,2,0,0,1,0.9999966666777778,High
19,1,40,14,6,5,4,2,2,1,0,5,2,1,1,1,1,0,0,0.49999875000312505,Medium
25,0,40,49,7,2,5,3,5,3,0,3,3,0,0,5,0,0,0,0.5999988000024,High
30,1,49,56,10,3,2,3,2,1,0,2,4,1,0,5,0,1,0,1.4999925000374998,High
18,1,30,7,10,4,5,4,3,3,1,1,5,1,1,3,0,0,0,0.7999984000032001,Low
19,3,33,42,12,3,1,1,3,4,0,3,3,0,1,4,0,0,1,0.9999900000999989,High
22,2,34,49,8,10,5,5,3,4,0,2,4,1,1,4,0,0,0,0.9999980000040001,High
